seed,n,m,k,negative_fraction,queries,repeat,order,method,ns_per_query,returned_positive,expected_exact_positive,backend_lookups
3,20000,200000,3,0.5,200000,6,1,filtered_set,37.48854,100000,100000,101740
3,20000,200000,3,0.5,200000,6,2,set,33.33042,100000,100000,200000
3,20000,200000,3,0.9,200000,0,0,filtered_set,27.74625,20000,20000,23104
3,20000,200000,3,0.9,200000,0,1,set,28.69646,20000,20000,200000
3,20000,200000,3,0.9,200000,0,2,bloom,24.43896,23104,20000,0
3,20000,200000,3,0.9,200000,1,0,filtered_set,28.638545,20000,20000,23104
3,20000,200000,3,0.9,200000,1,1,bloom,22.922915,23104,20000,0
3,20000,200000,3,0.9,200000,1,2,set,29.269375,20000,20000,200000
3,20000,200000,3,0.9,200000,2,0,bloom,23.534795,23104,20000,0
3,20000,200000,3,0.9,200000,2,1,set,29.693335,20000,20000,200000
3,20000,200000,3,0.9,200000,2,2,filtered_set,28.30583,20000,20000,23104
3,20000,200000,3,0.9,200000,3,0,bloom,24.561665,23104,20000,0
3,20000,200000,3,0.9,200000,3,1,set,30.09104,20000,20000,200000
3,20000,200000,3,0.9,200000,3,2,filtered_set,29.968125,20000,20000,23104
3,20000,200000,3,0.9,200000,4,0,filtered_set,27.65021,20000,20000,23104
3,20000,200000,3,0.9,200000,4,1,set,29.037915,20000,20000,200000
3,20000,200000,3,0.9,200000,4,2,bloom,23.65771,23104,20000,0
3,20000,200000,3,0.9,200000,5,0,bloom,23.440625,23104,20000,0
3,20000,200000,3,0.9,200000,5,1,filtered_set,28.430835,20000,20000,23104
3,20000,200000,3,0.9,200000,5,2,set,30.28271,20000,20000,200000
3,20000,200000,3,0.9,200000,6,0,bloom,24.067705,23104,20000,0
3,20000,200000,3,0.9,200000,6,1,filtered_set,28.311455,20000,20000,23104
3,20000,200000,3,0.9,200000,6,2,set,29.078335,20000,20000,200000
3,20000,200000,3,1,200000,0,0,set,27.65646,0,0,200000
3,20000,200000,3,1,200000,0,1,bloom,16.04896,3454,0,0
3,20000,200000,3,1,200000,0,2,filtered_set,17.34125,0,0,3454
3,20000,200000,3,1,200000,1,0,set,29.54521,0,0,200000
3,20000,200000,3,1,200000,1,1,filtered_set,17.04,0,0,3454
3,20000,200000,3,1,200000,1,2,bloom,15.903125,3454,0,0
3,20000,200000,3,1,200000,2,0,filtered_set,17.381045,0,0,3454
3,20000,200000,3,1,200000,2,1,bloom,15.755,3454,0,0
3,20000,200000,3,1,200000,2,2,set,27.9275,0,0,200000
3,20000,200000,3,1,200000,3,0,bloom,15.41875,3454,0,0
3,20000,200000,3,1,200000,3,1,set,27.69625,0,0,200000
3,20000,200000,3,1,200000,3,2,filtered_set,17.19771,0,0,3454
3,20000,200000,3,1,200000,4,0,filtered_set,17.64083,0,0,3454
3,20000,200000,3,1,200000,4,1,set,27.853335,0,0,200000
3,20000,200000,3,1,200000,4,2,bloom,15.938125,3454,0,0
3,20000,200000,3,1,200000,5,0,filtered_set,17.444585,0,0,3454
3,20000,200000,3,1,200000,5,1,bloom,15.716045,3454,0,0
3,20000,200000,3,1,200000,5,2,set,27.871875,0,0,200000
3,20000,200000,3,1,200000,6,0,bloom,15.70521,3454,0,0
3,20000,200000,3,1,200000,6,1,set,28.379375,0,0,200000
3,20000,200000,3,1,200000,6,2,filtered_set,17.80229,0,0,3454
3,20000,200000,7,0,200000,0,0,bloom,23.83146,200000,200000,0
3,20000,200000,7,0,200000,0,1,filtered_set,47.95729,200000,200000,200000
3,20000,200000,7,0,200000,0,2,set,18.56021,200000,200000,200000
3,20000,200000,7,0,200000,1,0,filtered_set,47.081875,200000,200000,200000
3,20000,200000,7,0,200000,1,1,set,18.865835,200000,200000,200000
3,20000,200000,7,0,200000,1,2,bloom,25.017705,200000,200000,0
3,20000,200000,7,0,200000,2,0,bloom,23.70021,200000,200000,0
3,20000,200000,7,0,200000,2,1,filtered_set,47.65729,200000,200000,200000
3,20000,200000,7,0,200000,2,2,set,19.352085,200000,200000,200000
3,20000,200000,7,0,200000,3,0,set,18.397085,200000,200000,200000
3,20000,200000,7,0,200000,3,1,bloom,23.970415,200000,200000,0
3,20000,200000,7,0,200000,3,2,filtered_set,47.848545,200000,200000,200000
3,20000,200000,7,0,200000,4,0,set,18.455,200000,200000,200000
3,20000,200000,7,0,200000,4,1,filtered_set,47.486045,200000,200000,200000
3,20000,200000,7,0,200000,4,2,bloom,23.47833,200000,200000,0
3,20000,200000,7,0,200000,5,0,filtered_set,47.727915,200000,200000,200000
3,20000,200000,7,0,200000,5,1,set,18.46229,200000,200000,200000
3,20000,200000,7,0,200000,5,2,bloom,23.56167,200000,200000,0
3,20000,200000,7,0,200000,6,0,set,18.39375,200000,200000,200000
3,20000,200000,7,0,200000,6,1,bloom,23.561875,200000,200000,0
3,20000,200000,7,0,200000,6,2,filtered_set,47.76125,200000,200000,200000
3,20000,200000,7,0.5,200000,0,0,set,34.205,100000,100000,200000
3,20000,200000,7,0.5,200000,0,1,filtered_set,44.02167,100000,100000,100780
3,20000,200000,7,0.5,200000,0,2,bloom,31.432915,100780,100000,0
3,20000,200000,7,0.5,200000,1,0,bloom,31.17729,100780,100000,0
3,20000,200000,7,0.5,200000,1,1,set,33.39833,100000,100000,200000
3,20000,200000,7,0.5,200000,1,2,filtered_set,44.74104,100000,100000,100780
3,20000,200000,7,0.5,200000,2,0,filtered_set,44.067085,100000,100000,100780
3,20000,200000,7,0.5,200000,2,1,set,33.115835,100000,100000,200000
3,20000,200000,7,0.5,200000,2,2,bloom,30.602085,100780,100000,0
3,20000,200000,7,0.5,200000,3,0,bloom,30.783955,100780,100000,0
3,20000,200000,7,0.5,200000,3,1,filtered_set,44.600835,100000,100000,100780
3,20000,200000,7,0.5,200000,3,2,set,33.206875,100000,100000,200000
3,20000,200000,7,0.5,200000,4,0,filtered_set,43.777705,100000,100000,100780
3,20000,200000,7,0.5,200000,4,1,bloom,32.09396,100780,100000,0
3,20000,200000,7,0.5,200000,4,2,set,36.949375,100000,100000,200000
3,20000,200000,7,0.5,200000,5,0,set,34.09021,100000,100000,200000
3,20000,200000,7,0.5,200000,5,1,bloom,31.09396,100780,100000,0
3,20000,200000,7,0.5,200000,5,2,filtered_set,44.159165,100000,100000,100780
3,20000,200000,7,0.5,200000,6,0,bloom,30.708955,100780,100000,0
3,20000,200000,7,0.5,200000,6,1,filtered_set,44.393125,100000,100000,100780
3,20000,200000,7,0.5,200000,6,2,set,34.266875,100000,100000,200000
3,20000,200000,7,0.9,200000,0,0,filtered_set,42.80125,20000,20000,21472
3,20000,200000,7,0.9,200000,0,1,set,30.568125,20000,20000,200000
3,20000,200000,7,0.9,200000,0,2,bloom,38.20854,21472,20000,0
3,20000,200000,7,0.9,200000,1,0,filtered_set,43.628545,20000,20000,21472
3,20000,200000,7,0.9,200000,1,1,bloom,38.26271,21472,20000,0
3,20000,200000,7,0.9,200000,1,2,set,30.4775,20000,20000,200000
3,20000,200000,7,0.9,200000,2,0,bloom,40.89958,21472,20000,0
3,20000,200000,7,0.9,200000,2,1,set,29.13542,20000,20000,200000
3,20000,200000,7,0.9,200000,2,2,filtered_set,43.345835,20000,20000,21472
3,20000,200000,7,0.9,200000,3,0,bloom,37.98896,21472,20000,0
3,20000,200000,7,0.9,200000,3,1,set,30.303125,20000,20000,200000
3,20000,200000,7,0.9,200000,3,2,filtered_set,42.41375,20000,20000,21472
3,20000,200000,7,0.9,200000,4,0,filtered_set,42.447705,20000,20000,21472
3,20000,200000,7,0.9,200000,4,1,set,29.997085,20000,20000,200000
3,20000,200000,7,0.9,200000,4,2,bloom,38.78896,21472,20000,0
3,20000,200000,7,0.9,200000,5,0,bloom,39.279165,21472,20000,0
3,20000,200000,7,0.9,200000,5,1,filtered_set,43.51625,20000,20000,21472
3,20000,200000,7,0.9,200000,5,2,set,28.970835,20000,20000,200000
3,20000,200000,7,0.9,200000,6,0,bloom,37.39854,21472,20000,0
3,20000,200000,7,0.9,200000,6,1,filtered_set,43.22479,20000,20000,21472
3,20000,200000,7,0.9,200000,6,2,set,29.88125,20000,20000,200000
3,20000,200000,7,1,200000,0,0,set,28.81979,0,0,200000
3,20000,200000,7,1,200000,0,1,bloom,38.917085,1640,0,0
3,20000,200000,7,1,200000,0,2,filtered_set,40.405625,0,0,1640
3,20000,200000,7,1,200000,1,0,set,28.165835,0,0,200000
3,20000,200000,7,1,200000,1,1,filtered_set,40.06729,0,0,1640
3,20000,200000,7,1,200000,1,2,bloom,38.110835,1640,0,0
3,20000,200000,7,1,200000,2,0,filtered_set,40.447295,0,0,1640
3,20000,200000,7,1,200000,2,1,bloom,38.59271,1640,0,0
3,20000,200000,7,1,200000,2,2,set,28.355,0,0,200000
3,20000,200000,7,1,200000,3,0,bloom,37.725625,1640,0,0
3,20000,200000,7,1,200000,3,1,set,27.567295,0,0,200000
3,20000,200000,7,1,200000,3,2,filtered_set,40.079795,0,0,1640
3,20000,200000,7,1,200000,4,0,filtered_set,40.42375,0,0,1640
3,20000,200000,7,1,200000,4,1,set,28.100835,0,0,200000
3,20000,200000,7,1,200000,4,2,bloom,39.577705,1640,0,0
3,20000,200000,7,1,200000,5,0,filtered_set,41.632705,0,0,1640
3,20000,200000,7,1,200000,5,1,bloom,39.442085,1640,0,0
3,20000,200000,7,1,200000,5,2,set,30.78229,0,0,200000
3,20000,200000,7,1,200000,6,0,bloom,39.38896,1640,0,0
3,20000,200000,7,1,200000,6,1,set,28.58896,0,0,200000
3,20000,200000,7,1,200000,6,2,filtered_set,41.87125,0,0,1640
3,20000,200000,11,0,200000,0,0,bloom,37.854375,200000,200000,0
3,20000,200000,11,0,200000,0,1,filtered_set,62.317705,200000,200000,200000
3,20000,200000,11,0,200000,0,2,set,21.561875,200000,200000,200000
3,20000,200000,11,0,200000,1,0,filtered_set,65.201875,200000,200000,200000
3,20000,200000,11,0,200000,1,1,set,18.546665,200000,200000,200000
3,20000,200000,11,0,200000,1,2,bloom,37.9475,200000,200000,0
3,20000,200000,11,0,200000,2,0,bloom,37.9175,200000,200000,0
3,20000,200000,11,0,200000,2,1,filtered_set,62.113125,200000,200000,200000
3,20000,200000,11,0,200000,2,2,set,19.3525,200000,200000,200000
3,20000,200000,11,0,200000,3,0,set,18.464585,200000,200000,200000
3,20000,200000,11,0,200000,3,1,bloom,37.241665,200000,200000,0
3,20000,200000,11,0,200000,3,2,filtered_set,61.525835,200000,200000,200000
3,20000,200000,11,0,200000,4,0,set,18.735,200000,200000,200000
3,20000,200000,11,0,200000,4,1,filtered_set,61.804165,200000,200000,200000
3,20000,200000,11,0,200000,4,2,bloom,38.01771,200000,200000,0
3,20000,200000,11,0,200000,5,0,filtered_set,61.818125,200000,200000,200000
3,20000,200000,11,0,200000,5,1,set,19.8225,200000,200000,200000
3,20000,200000,11,0,200000,5,2,bloom,37.580625,200000,200000,0
3,20000,200000,11,0,200000,6,0,set,19.15292,200000,200000,200000
3,20000,200000,11,0,200000,6,1,bloom,37.20417,200000,200000,0
3,20000,200000,11,0,200000,6,2,filtered_set,61.52896,200000,200000,200000
3,20000,200000,11,0.5,200000,0,0,set,34.414795,100000,100000,200000
3,20000,200000,11,0.5,200000,0,1,filtered_set,54.148335,100000,100000,101135
3,20000,200000,11,0.5,200000,0,2,bloom,41.730625,101135,100000,0
3,20000,200000,11,0.5,200000,1,0,bloom,42.245415,101135,100000,0
3,20000,200000,11,0.5,200000,1,1,set,35.07042,100000,100000,200000
3,20000,200000,11,0.5,200000,1,2,filtered_set,54.843955,100000,100000,101135
3,20000,200000,11,0.5,200000,2,0,filtered_set,53.58292,100000,100000,101135
3,20000,200000,11,0.5,200000,2,1,set,35.25417,100000,100000,200000
3,20000,200000,11,0.5,200000,2,2,bloom,39.82979,101135,100000,0
3,20000,200000,11,0.5,200000,3,0,bloom,40.141875,101135,100000,0
3,20000,200000,11,0.5,200000,3,1,filtered_set,52.39521,100000,100000,101135
3,20000,200000,11,0.5,200000,3,2,set,34.03771,100000,100000,200000
3,20000,200000,11,0.5,200000,4,0,filtered_set,52.779375,100000,100000,101135
3,20000,200000,11,0.5,200000,4,1,bloom,39.269375,101135,100000,0
3,20000,200000,11,0.5,200000,4,2,set,33.02771,100000,100000,200000
3,20000,200000,11,0.5,200000,5,0,set,32.84125,100000,100000,200000
3,20000,200000,11,0.5,200000,5,1,bloom,37.926455,101135,100000,0
3,20000,200000,11,0.5,200000,5,2,filtered_set,52.435625,100000,100000,101135
3,20000,200000,11,0.5,200000,6,0,bloom,38.9925,101135,100000,0
3,20000,200000,11,0.5,200000,6,1,filtered_set,52.66625,100000,100000,101135
3,20000,200000,11,0.5,200000,6,2,set,32.8175,100000,100000,200000
3,20000,200000,11,0.9,200000,0,0,filtered_set,46.03646,20000,20000,22111
3,20000,200000,11,0.9,200000,0,1,set,29.502085,20000,20000,200000
3,20000,200000,11,0.9,200000,0,2,bloom,41.293125,22111,20000,0
3,20000,200000,11,0.9,200000,1,0,filtered_set,45.769585,20000,20000,22111
3,20000,200000,11,0.9,200000,1,1,bloom,40.92771,22111,20000,0
3,20000,200000,11,0.9,200000,1,2,set,28.694795,20000,20000,200000
3,20000,200000,11,0.9,200000,2,0,bloom,40.277085,22111,20000,0
3,20000,200000,11,0.9,200000,2,1,set,29.02604,20000,20000,200000
3,20000,200000,11,0.9,200000,2,2,filtered_set,45.967085,20000,20000,22111
3,20000,200000,11,0.9,200000,3,0,bloom,40.5,22111,20000,0
3,20000,200000,11,0.9,200000,3,1,set,28.9825,20000,20000,200000
3,20000,200000,11,0.9,200000,3,2,filtered_set,46.2375,20000,20000,22111
3,20000,200000,11,0.9,200000,4,0,filtered_set,45.439375,20000,20000,22111
3,20000,200000,11,0.9,200000,4,1,set,29.31958,20000,20000,200000
3,20000,200000,11,0.9,200000,4,2,bloom,40.7225,22111,20000,0
3,20000,200000,11,0.9,200000,5,0,bloom,40.515,22111,20000,0
3,20000,200000,11,0.9,200000,5,1,filtered_set,46.23646,20000,20000,22111
3,20000,200000,11,0.9,200000,5,2,set,29.17146,20000,20000,200000
3,20000,200000,11,0.9,200000,6,0,bloom,41.1125,22111,20000,0
3,20000,200000,11,0.9,200000,6,1,filtered_set,45.876045,20000,20000,22111
3,20000,200000,11,0.9,200000,6,2,set,29.08625,20000,20000,200000
3,20000,200000,11,1,200000,0,0,set,27.63979,0,0,200000
3,20000,200000,11,1,200000,0,1,bloom,41.13417,2336,0,0
3,20000,200000,11,1,200000,0,2,filtered_set,43.802085,0,0,2336
3,20000,200000,11,1,200000,1,0,set,27.626665,0,0,200000
3,20000,200000,11,1,200000,1,1,filtered_set,44.013125,0,0,2336
3,20000,200000,11,1,200000,1,2,bloom,41.332085,2336,0,0
3,20000,200000,11,1,200000,2,0,filtered_set,44.00896,0,0,2336
3,20000,200000,11,1,200000,2,1,bloom,40.767705,2336,0,0
3,20000,200000,11,1,200000,2,2,set,27.626045,0,0,200000
3,20000,200000,11,1,200000,3,0,bloom,40.959375,2336,0,0
3,20000,200000,11,1,200000,3,1,set,27.619585,0,0,200000
3,20000,200000,11,1,200000,3,2,filtered_set,44.256875,0,0,2336
3,20000,200000,11,1,200000,4,0,filtered_set,43.873545,0,0,2336
3,20000,200000,11,1,200000,4,1,set,27.475625,0,0,200000
3,20000,200000,11,1,200000,4,2,bloom,41.527085,2336,0,0
3,20000,200000,11,1,200000,5,0,filtered_set,44.55354,0,0,2336
3,20000,200000,11,1,200000,5,1,bloom,41.862295,2336,0,0
3,20000,200000,11,1,200000,5,2,set,28.20125,0,0,200000
3,20000,200000,11,1,200000,6,0,bloom,42.020625,2336,0,0
3,20000,200000,11,1,200000,6,1,set,28.11625,0,0,200000
3,20000,200000,11,1,200000,6,2,filtered_set,44.545,0,0,2336
3,200000,2000000,1,0,200000,0,0,set,20.708335,200000,200000,200000
3,200000,2000000,1,0,200000,0,1,bloom,3.73083,200000,200000,0
3,200000,2000000,1,0,200000,0,2,filtered_set,27.152915,200000,200000,200000
3,200000,2000000,1,0,200000,1,0,filtered_set,27.45896,200000,200000,200000
3,200000,2000000,1,0,200000,1,1,bloom,3.71479,200000,200000,0
3,200000,2000000,1,0,200000,1,2,set,20.72896,200000,200000,200000
3,200000,2000000,1,0,200000,2,0,bloom,4.068335,200000,200000,0
3,200000,2000000,1,0,200000,2,1,filtered_set,27.544375,200000,200000,200000
3,200000,2000000,1,0,200000,2,2,set,20.132705,200000,200000,200000
3,200000,2000000,1,0,200000,3,0,bloom,3.755625,200000,200000,0
3,200000,2000000,1,0,200000,3,1,set,19.934375,200000,200000,200000
3,200000,2000000,1,0,200000,3,2,filtered_set,27.172915,200000,200000,200000
3,200000,2000000,1,0,200000,4,0,filtered_set,27.19146,200000,200000,200000
3,200000,2000000,1,0,200000,4,1,bloom,3.72979,200000,200000,0
3,200000,2000000,1,0,200000,4,2,set,20.66,200000,200000,200000
3,200000,2000000,1,0,200000,5,0,bloom,3.79271,200000,200000,0
3,200000,2000000,1,0,200000,5,1,filtered_set,28.185,200000,200000,200000
3,200000,2000000,1,0,200000,5,2,set,20.35854,200000,200000,200000
3,200000,2000000,1,0,200000,6,0,filtered_set,27.150835,200000,200000,200000
3,200000,2000000,1,0,200000,6,1,set,20.298125,200000,200000,200000
3,200000,2000000,1,0,200000,6,2,bloom,3.683335,200000,200000,0
3,200000,2000000,1,0.5,200000,0,0,filtered_set,37.898545,100000,100000,109627
3,200000,2000000,1,0.5,200000,0,1,set,35.862915,100000,100000,200000
3,200000,2000000,1,0.5,200000,0,2,bloom,20.243335,109627,100000,0
3,200000,2000000,1,0.5,200000,1,0,bloom,20.59271,109627,100000,0
3,200000,2000000,1,0.5,200000,1,1,set,36.564165,100000,100000,200000
3,200000,2000000,1,0.5,200000,1,2,filtered_set,38.2925,100000,100000,109627
3,200000,2000000,1,0.5,200000,2,0,bloom,20.16104,109627,100000,0
3,200000,2000000,1,0.5,200000,2,1,set,35.95625,100000,100000,200000
3,200000,2000000,1,0.5,200000,2,2,filtered_set,38.76167,100000,100000,109627
3,200000,2000000,1,0.5,200000,3,0,bloom,19.88458,109627,100000,0
3,200000,2000000,1,0.5,200000,3,1,set,35.59396,100000,100000,200000
3,200000,2000000,1,0.5,200000,3,2,filtered_set,37.96375,100000,100000,109627
3,200000,2000000,1,0.5,200000,4,0,set,36.01729,100000,100000,200000
3,200000,2000000,1,0.5,200000,4,1,filtered_set,37.903125,100000,100000,109627
3,200000,2000000,1,0.5,200000,4,2,bloom,19.731665,109627,100000,0
3,200000,2000000,1,0.5,200000,5,0,filtered_set,37.055625,100000,100000,109627
3,200000,2000000,1,0.5,200000,5,1,bloom,20.096665,109627,100000,0
3,200000,2000000,1,0.5,200000,5,2,set,35.975,100000,100000,200000
3,200000,2000000,1,0.5,200000,6,0,set,36.50125,100000,100000,200000
3,200000,2000000,1,0.5,200000,6,1,bloom,19.77625,109627,100000,0
3,200000,2000000,1,0.5,200000,6,2,filtered_set,37.5925,100000,100000,109627
3,200000,2000000,1,0.9,200000,0,0,filtered_set,21.008545,20000,20000,37311
3,200000,2000000,1,0.9,200000,0,1,set,31.394375,20000,20000,200000
3,200000,2000000,1,0.9,200000,0,2,bloom,10.52125,37311,20000,0
3,200000,2000000,1,0.9,200000,1,0,filtered_set,20.408335,20000,20000,37311
3,200000,2000000,1,0.9,200000,1,1,set,32.39604,20000,20000,200000
3,200000,2000000,1,0.9,200000,1,2,bloom,10.784585,37311,20000,0
3,200000,2000000,1,0.9,200000,2,0,bloom,10.353125,37311,20000,0
3,200000,2000000,1,0.9,200000,2,1,filtered_set,20.85604,20000,20000,37311
3,200000,2000000,1,0.9,200000,2,2,set,32.086455,20000,20000,200000
3,200000,2000000,1,0.9,200000,3,0,set,31.38771,20000,20000,200000
3,200000,2000000,1,0.9,200000,3,1,filtered_set,20.82146,20000,20000,37311
3,200000,2000000,1,0.9,200000,3,2,bloom,10.379375,37311,20000,0
3,200000,2000000,1,0.9,200000,4,0,set,31.98646,20000,20000,200000
3,200000,2000000,1,0.9,200000,4,1,filtered_set,20.870415,20000,20000,37311
3,200000,2000000,1,0.9,200000,4,2,bloom,10.363335,37311,20000,0
3,200000,2000000,1,0.9,200000,5,0,bloom,10.37875,37311,20000,0
3,200000,2000000,1,0.9,200000,5,1,set,38.4625,20000,20000,200000
3,200000,2000000,1,0.9,200000,5,2,filtered_set,21.911875,20000,20000,37311
3,200000,2000000,1,0.9,200000,6,0,bloom,10.208335,37311,20000,0
3,200000,2000000,1,0.9,200000,6,1,filtered_set,20.519375,20000,20000,37311
3,200000,2000000,1,0.9,200000,6,2,set,31.464165,20000,20000,200000
3,200000,2000000,1,1,200000,0,0,bloom,6.981665,19166,0,0
3,200000,2000000,1,1,200000,0,1,set,31.170415,0,0,200000
3,200000,2000000,1,1,200000,0,2,filtered_set,11.24875,0,0,19166
3,200000,2000000,1,1,200000,1,0,filtered_set,10.961875,0,0,19166
3,200000,2000000,1,1,200000,1,1,bloom,6.891875,19166,0,0
3,200000,2000000,1,1,200000,1,2,set,29.80417,0,0,200000
3,200000,2000000,1,1,200000,2,0,set,30.565835,0,0,200000
3,200000,2000000,1,1,200000,2,1,bloom,6.95333,19166,0,0
3,200000,2000000,1,1,200000,2,2,filtered_set,11.436875,0,0,19166
3,200000,2000000,1,1,200000,3,0,set,30.14583,0,0,200000
3,200000,2000000,1,1,200000,3,1,bloom,7.061665,19166,0,0
3,200000,2000000,1,1,200000,3,2,filtered_set,10.97104,0,0,19166
3,200000,2000000,1,1,200000,4,0,set,30.297915,0,0,200000
3,200000,2000000,1,1,200000,4,1,bloom,7.037915,19166,0,0
3,200000,2000000,1,1,200000,4,2,filtered_set,11.18833,0,0,19166
3,200000,2000000,1,1,200000,5,0,set,30.213125,0,0,200000
3,200000,2000000,1,1,200000,5,1,filtered_set,10.82833,0,0,19166
3,200000,2000000,1,1,200000,5,2,bloom,6.794375,19166,0,0
3,200000,2000000,1,1,200000,6,0,set,29.705625,0,0,200000
3,200000,2000000,1,1,200000,6,1,filtered_set,11.264375,0,0,19166
3,200000,2000000,1,1,200000,6,2,bloom,6.92396,19166,0,0
3,200000,2000000,3,0,200000,0,0,set,20.899585,200000,200000,200000
3,200000,2000000,3,0,200000,0,1,bloom,10.743335,200000,200000,0
3,200000,2000000,3,0,200000,0,2,filtered_set,37.581875,200000,200000,200000
3,200000,2000000,3,0,200000,1,0,filtered_set,37.10375,200000,200000,200000
3,200000,2000000,3,0,200000,1,1,bloom,10.541665,200000,200000,0
3,200000,2000000,3,0,200000,1,2,set,20.201875,200000,200000,200000
3,200000,2000000,3,0,200000,2,0,bloom,10.904375,200000,200000,0
3,200000,2000000,3,0,200000,2,1,filtered_set,36.98583,200000,200000,200000
3,200000,2000000,3,0,200000,2,2,set,21.055205,200000,200000,200000
3,200000,2000000,3,0,200000,3,0,bloom,10.67146,200000,200000,0
3,200000,2000000,3,0,200000,3,1,set,20.26958,200000,200000,200000
3,200000,2000000,3,0,200000,3,2,filtered_set,37.030625,200000,200000,200000
3,200000,2000000,3,0,200000,4,0,filtered_set,37.69646,200000,200000,200000
3,200000,2000000,3,0,200000,4,1,bloom,10.552085,200000,200000,0
3,200000,2000000,3,0,200000,4,2,set,20.151875,200000,200000,200000
3,200000,2000000,3,0,200000,5,0,bloom,10.7975,200000,200000,0
3,200000,2000000,3,0,200000,5,1,filtered_set,37.27271,200000,200000,200000
3,200000,2000000,3,0,200000,5,2,set,20.33208,200000,200000,200000
3,200000,2000000,3,0,200000,6,0,filtered_set,37.43646,200000,200000,200000
3,200000,2000000,3,0,200000,6,1,set,20.955835,200000,200000,200000
3,200000,2000000,3,0,200000,6,2,bloom,10.709585,200000,200000,0
3,200000,2000000,3,0.5,200000,0,0,filtered_set,39.98417,100000,100000,101749
3,200000,2000000,3,0.5,200000,0,1,set,35.93396,100000,100000,200000
3,200000,2000000,3,0.5,200000,0,2,bloom,25.42208,101749,100000,0
3,200000,2000000,3,0.5,200000,1,0,bloom,25.110415,101749,100000,0
3,200000,2000000,3,0.5,200000,1,1,set,35.93771,100000,100000,200000
3,200000,2000000,3,0.5,200000,1,2,filtered_set,40.72521,100000,100000,101749
3,200000,2000000,3,0.5,200000,2,0,bloom,26.051455,101749,100000,0
3,200000,2000000,3,0.5,200000,2,1,set,35.702085,100000,100000,200000
3,200000,2000000,3,0.5,200000,2,2,filtered_set,41.613125,100000,100000,101749
3,200000,2000000,3,0.5,200000,3,0,bloom,26.265835,101749,100000,0
3,200000,2000000,3,0.5,200000,3,1,set,36.978545,100000,100000,200000
3,200000,2000000,3,0.5,200000,3,2,filtered_set,42.546875,100000,100000,101749
3,200000,2000000,3,0.5,200000,4,0,set,35.816875,100000,100000,200000
3,200000,2000000,3,0.5,200000,4,1,filtered_set,41.56229,100000,100000,101749
3,200000,2000000,3,0.5,200000,4,2,bloom,25.47604,101749,100000,0
3,200000,2000000,3,0.5,200000,5,0,filtered_set,41.49333,100000,100000,101749
3,200000,2000000,3,0.5,200000,5,1,bloom,25.339795,101749,100000,0
3,200000,2000000,3,0.5,200000,5,2,set,36.255835,100000,100000,200000
3,200000,2000000,3,0.5,200000,6,0,set,36.14271,100000,100000,200000
3,200000,2000000,3,0.5,200000,6,1,bloom,25.5575,101749,100000,0
3,200000,2000000,3,0.5,200000,6,2,filtered_set,41.90458,100000,100000,101749
3,200000,2000000,3,0.9,200000,0,0,filtered_set,30.359585,20000,20000,23167
3,200000,2000000,3,0.9,200000,0,1,set,31.381665,20000,20000,200000
3,200000,2000000,3,0.9,200000,0,2,bloom,25.01021,23167,20000,0
3,200000,2000000,3,0.9,200000,1,0,filtered_set,31.20792,20000,20000,23167
3,200000,2000000,3,0.9,200000,1,1,set,32.15875,20000,20000,200000
3,200000,2000000,3,0.9,200000,1,2,bloom,25.266665,23167,20000,0
3,200000,2000000,3,0.9,200000,2,0,bloom,24.826875,23167,20000,0
3,200000,2000000,3,0.9,200000,2,1,filtered_set,31.849585,20000,20000,23167
3,200000,2000000,3,0.9,200000,2,2,set,32.624795,20000,20000,200000
3,200000,2000000,3,0.9,200000,3,0,set,31.90875,20000,20000,200000
3,200000,2000000,3,0.9,200000,3,1,filtered_set,30.35583,20000,20000,23167
3,200000,2000000,3,0.9,200000,3,2,bloom,25.083125,23167,20000,0
3,200000,2000000,3,0.9,200000,4,0,set,32.38146,20000,20000,200000
3,200000,2000000,3,0.9,200000,4,1,filtered_set,30.8875,20000,20000,23167
3,200000,2000000,3,0.9,200000,4,2,bloom,25.4525,23167,20000,0
3,200000,2000000,3,0.9,200000,5,0,bloom,25.301665,23167,20000,0
3,200000,2000000,3,0.9,200000,5,1,set,31.045625,20000,20000,200000
3,200000,2000000,3,0.9,200000,5,2,filtered_set,31.484585,20000,20000,23167
3,200000,2000000,3,0.9,200000,6,0,bloom,24.783955,23167,20000,0
3,200000,2000000,3,0.9,200000,6,1,filtered_set,31.04646,20000,20000,23167
3,200000,2000000,3,0.9,200000,6,2,set,32.794165,20000,20000,200000
3,200000,2000000,3,1,200000,0,0,bloom,20.04354,3541,0,0
3,200000,2000000,3,1,200000,0,1,set,38.11375,0,0,200000
3,200000,2000000,3,1,200000,0,2,filtered_set,19.60104,0,0,3541
3,200000,2000000,3,1,200000,1,0,filtered_set,19.428125,0,0,3541
3,200000,2000000,3,1,200000,1,1,bloom,16.935415,3541,0,0
3,200000,2000000,3,1,200000,1,2,set,37.694375,0,0,200000
3,200000,2000000,3,1,200000,2,0,set,42.785,0,0,200000
3,200000,2000000,3,1,200000,2,1,bloom,19.14521,3541,0,0
3,200000,2000000,3,1,200000,2,2,filtered_set,19.016875,0,0,3541
3,200000,2000000,3,1,200000,3,0,set,32.951665,0,0,200000
3,200000,2000000,3,1,200000,3,1,bloom,16.955625,3541,0,0
